id,birth_year,sex,parental_education,childhood_sep,region,migration_background,baseline_health_18,income_32_eur,self_rated_health_32,mental_health_score_32,employment_status_32,emp_18,emp_19,emp_20,emp_21,emp_22,emp_23,emp_24,emp_25,emp_26,emp_27,emp_28,emp_29,emp_30,fam_18,fam_19,fam_20,fam_21,fam_22,fam_23,fam_24,fam_25,fam_26,fam_27,fam_28,fam_29,fam_30,house_18,house_19,house_20,house_21,house_22,house_23,house_24,house_25,house_26,house_27,house_28,house_29,house_30
763,1990,male,low,3,eastern_northern_finland,0,3,47900,3,5.7,full_time,full_time,education,full_time,full_time,full_time,full_time,full_time,full_time,full_time,full_time,full_time,full_time,full_time,single_no_child,partnered_no_child,partnered_no_child,partnered_no_child,partnered_no_child,partnered_no_child,partnered_with_child,partnered_with_child,partnered_with_child,partnered_with_child,partnered_with_child,partnered_with_child,partnered_with_child,renting,renting,renting,renting,renting,renting,renting,renting,renting,renting,renting,owner_occupied,owner_occupied
764,1993,female,high,3,southern_finland,0,4,51600,4,10.3,full_time,education,education,education,education,part_time,full_time,full_time,full_time,full_time,full_time,full_time,full_time,full_time,single_no_child,partnered_no_child,partnered_no_child,partnered_no_child,partnered_no_child,partnered_no_child,partnered_no_child,partnered_with_child,single_parent,single_parent,single_parent,partnered_with_child,partnered_with_child,renting,renting,renting,renting,renting,renting,renting,renting,renting,renting,renting,renting,renting
765,1991,male,medium,2,capital_region,0,4,40100,4,8.7,full_time,education,education,education,education,part_time,full_time,part_time,full_time,part_time,full_time,full_time,full_time,full_time,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_parent,single_parent,single_parent,single_parent,single_parent,single_parent,single_parent,single_parent,parental_home,parental_home,parental_home,parental_home,parental_home,parental_home,parental_home,parental_home,parental_home,parental_home,parental_home,parental_home,parental_home
766,1990,female,high,3,southern_finland,0,4,40900,4,2.1,inactive_care,unemployed,education,education,full_time,full_time,full_time,full_time,inactive_care,inactive_care,part_time,unemployed,inactive_care,part_time,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,partnered_no_child,partnered_no_child,partnered_with_child,partnered_with_child,partnered_with_child,partnered_with_child,partnered_with_child,partnered_with_child,parental_home,parental_home,parental_home,parental_home,parental_home,parental_home,parental_home,parental_home,parental_home,parental_home,parental_home,parental_home,parental_home
767,1990,male,high,5,southern_finland,1,4,67200,5,9.0,full_time,full_time,education,education,education,education,full_time,full_time,full_time,full_time,full_time,full_time,full_time,full_time,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,partnered_with_child,partnered_with_child,parental_home,parental_home,parental_home,parental_home,parental_home,parental_home,parental_home,renting,renting,renting,renting,renting,renting
768,1994,male,high,2,western_finland,0,4,51700,5,0.0,full_time,education,education,education,education,education,full_time,full_time,full_time,full_time,full_time,full_time,full_time,full_time,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,partnered_no_child,partnered_no_child,parental_home,parental_home,parental_home,parental_home,parental_home,parental_home,parental_home,renting,renting,renting,renting,renting,renting
769,1994,female,low,1,eastern_northern_finland,0,4,43800,4,1.4,full_time,education,education,education,education,education,full_time,full_time,full_time,full_time,full_time,full_time,full_time,full_time,single_no_child,single_no_child,single_no_child,partnered_no_child,partnered_no_child,partnered_no_child,partnered_no_child,partnered_no_child,partnered_no_child,partnered_with_child,partnered_with_child,partnered_with_child,partnered_with_child,parental_home,parental_home,parental_home,parental_home,parental_home,parental_home,renting,renting,renting,renting,renting,renting,renting
770,1993,male,high,4,western_finland,0,4,63100,5,2.9,full_time,education,education,education,education,education,part_time,full_time,full_time,full_time,full_time,full_time,full_time,full_time,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,partnered_no_child,partnered_no_child,partnered_no_child,partnered_with_child,partnered_with_child,partnered_with_child,renting,renting,renting,renting,renting,renting,renting,renting,renting,renting,renting,renting,renting
771,1994,male,low,3,southern_finland,0,4,36900,4,5.7,full_time,education,education,education,full_time,full_time,full_time,full_time,inactive_care,unemployed,part_time,part_time,full_time,full_time,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,partnered_no_child,partnered_no_child,partnered_no_child,partnered_no_child,partnered_no_child,partnered_no_child,partnered_no_child,parental_home,parental_home,parental_home,parental_home,parental_home,renting,renting,renting,renting,renting,renting,renting,owner_occupied
772,1992,male,medium,4,capital_region,0,5,53300,5,5.4,full_time,education,education,full_time,full_time,full_time,full_time,full_time,full_time,full_time,part_time,full_time,full_time,full_time,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,partnered_no_child,partnered_no_child,partnered_no_child,partnered_no_child,partnered_no_child,partnered_no_child,parental_home,parental_home,parental_home,parental_home,parental_home,renting,renting,renting,renting,renting,renting,renting,renting
773,1990,male,high,3,western_finland,0,3,45300,3,7.1,full_time,education,education,education,full_time,unemployed,unemployed,full_time,inactive_care,inactive_care,part_time,part_time,full_time,full_time,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,partnered_with_child,partnered_with_child,other_temporary,other_temporary,renting,renting,renting,renting,renting,renting,renting,renting,renting,renting,renting
774,1993,female,high,4,capital_region,0,4,59000,4,2.0,full_time,education,education,education,education,education,full_time,part_time,full_time,full_time,full_time,full_time,full_time,full_time,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_parent,single_parent,partnered_with_child,partnered_with_child,parental_home,parental_home,parental_home,parental_home,parental_home,renting,renting,renting,owner_occupied,owner_occupied,owner_occupied,owner_occupied,owner_occupied
775,1994,male,low,3,capital_region,0,3,38200,2,5.6,full_time,part_time,education,education,unemployed,unemployed,part_time,part_time,full_time,full_time,full_time,full_time,full_time,full_time,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_parent,single_parent,single_parent,single_parent,single_parent,single_parent,renting,renting,renting,renting,renting,renting,renting,renting,owner_occupied,owner_occupied,owner_occupied,owner_occupied,owner_occupied
776,1992,male,medium,2,capital_region,0,4,45400,4,8.1,part_time,education,education,education,education,full_time,full_time,full_time,full_time,full_time,full_time,full_time,part_time,part_time,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,partnered_no_child,partnered_no_child,partnered_with_child,partnered_with_child,partnered_with_child,partnered_with_child,partnered_with_child,parental_home,parental_home,parental_home,parental_home,parental_home,parental_home,other_temporary,other_temporary,other_temporary,other_temporary,renting,renting,renting
777,1992,male,low,1,capital_region,1,2,41900,2,4.0,full_time,education,education,education,unemployed,unemployed,part_time,full_time,full_time,full_time,full_time,full_time,full_time,full_time,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,partnered_no_child,partnered_no_child,partnered_no_child,partnered_with_child,parental_home,parental_home,parental_home,parental_home,parental_home,parental_home,parental_home,renting,renting,owner_occupied,owner_occupied,owner_occupied,owner_occupied
778,1992,male,high,2,southern_finland,0,4,46100,3,8.7,full_time,unemployed,education,education,education,education,unemployed,full_time,full_time,full_time,full_time,full_time,part_time,full_time,partnered_no_child,partnered_no_child,partnered_no_child,partnered_no_child,partnered_no_child,partnered_no_child,partnered_no_child,partnered_no_child,partnered_no_child,partnered_with_child,partnered_with_child,partnered_with_child,partnered_with_child,renting,renting,renting,renting,renting,renting,renting,renting,renting,renting,renting,owner_occupied,owner_occupied
779,1991,female,low,1,capital_region,0,4,47200,5,8.1,full_time,education,education,education,full_time,part_time,full_time,full_time,inactive_care,inactive_care,unemployed,part_time,full_time,full_time,single_no_child,single_no_child,single_no_child,single_no_child,single_parent,single_parent,partnered_with_child,partnered_with_child,partnered_with_child,partnered_with_child,partnered_with_child,partnered_with_child,partnered_with_child,parental_home,parental_home,renting,renting,renting,renting,renting,renting,renting,renting,renting,renting,renting
780,1991,female,low,1,eastern_northern_finland,0,3,9000,1,13.6,part_time,education,unemployed,unemployed,part_time,part_time,unemployed,unemployed,inactive_care,unemployed,part_time,unemployed,full_time,part_time,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,partnered_no_child,parental_home,parental_home,parental_home,parental_home,renting,renting,renting,renting,renting,renting,renting,renting,renting
